sample_ts_utc,token_address,symbol,alert_ts_utc,minutes_since_alert,entry_price_usd,price_usd,pct_change,max_pct_so_far,market_cap_eur,status
2026-08-31T15:43:52.190895+00:00,93ihpGjLVnhghXciSeFovXwKF762rwcigW12kSQBpump,STYXX,2026-08-31T04:58:17.874554+00:00,645.6,8.693e-05,5.776e-05,-33.56,45.06,50434.86,ok
2026-08-31T15:43:52.190895+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,243.4,4.432e-05,4.444e-05,0.27,5.44,39244.04,ok
2026-08-31T15:43:52.190895+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,499.0,3.792e-05,1.174e-05,-69.04,0.0,10777.98,ok
2026-08-31T15:43:52.190895+00:00,GC7bXNsDkg7rGDgbbihbMhfVwsipSigJVCFUK7Kcpump,popke,2026-08-31T03:53:01.920339+00:00,710.8,0.0001582,0.0001527,-3.48,17.32,136533.03,ok
2026-08-31T15:53:56.616582+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,123.9,2.991e-05,3.365e-05,12.5,12.5,29800.92,ok
2026-08-31T15:53:56.616582+00:00,93ihpGjLVnhghXciSeFovXwKF762rwcigW12kSQBpump,STYXX,2026-08-31T04:58:17.874554+00:00,655.6,8.693e-05,6.024e-05,-30.7,45.06,52600.92,ok
2026-08-31T15:53:56.616582+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,253.5,4.432e-05,3.472e-05,-21.66,5.44,30666.97,ok
2026-08-31T15:53:56.616582+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,509.1,3.792e-05,1.173e-05,-69.07,0.0,10762.39,ok
2026-08-31T16:03:59.930690+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,133.9,2.991e-05,3.365e-05,12.5,12.5,29800.92,ok
2026-08-31T16:03:59.930690+00:00,93ihpGjLVnhghXciSeFovXwKF762rwcigW12kSQBpump,STYXX,2026-08-31T04:58:17.874554+00:00,665.7,8.693e-05,5.959e-05,-31.45,45.06,52035.78,ok
2026-08-31T16:03:59.930690+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,263.5,4.432e-05,3.494e-05,-21.16,5.44,30854.13,ok
2026-08-31T16:03:59.930690+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,519.1,3.792e-05,1.173e-05,-69.07,0.0,10762.39,ok
2026-08-31T16:14:19.817029+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,144.3,2.991e-05,3.365e-05,12.5,12.5,29800.92,ok
2026-08-31T16:14:19.817029+00:00,93ihpGjLVnhghXciSeFovXwKF762rwcigW12kSQBpump,STYXX,2026-08-31T04:58:17.874554+00:00,676.0,8.693e-05,5.827e-05,-32.97,45.06,50882.57,ok
2026-08-31T16:14:19.817029+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,273.9,4.432e-05,3.514e-05,-20.71,5.44,31032.11,ok
2026-08-31T16:14:19.817029+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,529.4,3.792e-05,1.088e-05,-71.31,0.0,9988.99,ok
2026-08-31T16:24:39.669296+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,154.6,2.991e-05,3.365e-05,12.5,12.5,29800.92,ok
2026-08-31T16:24:39.669296+00:00,93ihpGjLVnhghXciSeFovXwKF762rwcigW12kSQBpump,STYXX,2026-08-31T04:58:17.874554+00:00,686.4,8.693e-05,5.655e-05,-34.95,45.06,49382.57,ok
2026-08-31T16:24:39.669296+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,284.2,4.432e-05,3.807e-05,-14.1,5.44,33619.27,ok
2026-08-31T16:24:39.669296+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,539.8,3.792e-05,1.059e-05,-72.07,0.0,9719.27,ok
2026-08-31T16:34:42.983606+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,164.7,2.991e-05,3.237e-05,8.22,12.5,28672.48,ok
2026-08-31T16:34:42.983606+00:00,93ihpGjLVnhghXciSeFovXwKF762rwcigW12kSQBpump,STYXX,2026-08-31T04:58:17.874554+00:00,696.4,8.693e-05,5.604e-05,-35.53,45.06,48939.45,ok
2026-08-31T16:34:42.983606+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,294.2,4.432e-05,3.807e-05,-14.1,5.44,33619.27,ok
2026-08-31T16:34:42.983606+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,549.8,3.792e-05,1.067e-05,-71.86,0.0,9791.74,ok
2026-08-31T16:45:09.740802+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,175.1,2.991e-05,3.237e-05,8.22,12.5,28672.48,ok
2026-08-31T16:45:09.740802+00:00,93ihpGjLVnhghXciSeFovXwKF762rwcigW12kSQBpump,STYXX,2026-08-31T04:58:17.874554+00:00,706.9,8.693e-05,5.91e-05,-32.01,45.06,51605.5,ok
2026-08-31T16:45:09.740802+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,304.7,4.432e-05,3.766e-05,-15.03,5.44,33260.55,ok
2026-08-31T16:45:09.740802+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,560.3,3.792e-05,1.135e-05,-70.07,0.0,10422.02,ok
2026-08-31T16:55:13.056607+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,185.2,2.991e-05,3.237e-05,8.22,12.5,28672.48,ok
2026-08-31T16:55:13.056607+00:00,93ihpGjLVnhghXciSeFovXwKF762rwcigW12kSQBpump,STYXX,2026-08-31T04:58:17.874554+00:00,716.9,8.693e-05,6.204e-05,-28.63,45.06,54177.06,ok
2026-08-31T16:55:13.056607+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,314.7,4.432e-05,3.703e-05,-16.45,5.44,32700.92,ok
2026-08-31T16:55:13.056607+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,570.3,3.792e-05,1.065e-05,-71.91,0.0,9774.31,ok
2026-08-31T17:05:33.165455+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,195.5,2.991e-05,3.157e-05,5.55,12.5,27961.47,ok
2026-08-31T17:05:33.165455+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,325.1,4.432e-05,3.904e-05,-11.91,5.44,34476.15,ok
2026-08-31T17:05:33.165455+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,580.7,3.792e-05,1.078e-05,-71.57,0.0,9889.91,ok
2026-08-31T17:15:35.411989+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,205.5,2.991e-05,3.157e-05,5.55,12.5,27961.47,ok
2026-08-31T17:15:35.411989+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,335.1,4.432e-05,3.855e-05,-13.02,5.44,34048.62,ok
2026-08-31T17:15:35.411989+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,590.7,3.792e-05,9.557e-06,-74.8,0.0,8768.81,ok
2026-08-31T17:25:54.200278+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,215.8,2.991e-05,3.157e-05,5.55,12.5,27961.47,ok
2026-08-31T17:25:54.200278+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,345.4,4.432e-05,3.945e-05,-10.99,5.44,34837.61,ok
2026-08-31T17:25:54.200278+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,601.0,3.792e-05,9.522e-06,-74.89,0.0,8735.78,ok
2026-08-31T17:35:56.419208+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,225.9,2.991e-05,3.07e-05,2.64,12.5,27192.66,ok
2026-08-31T17:35:56.419208+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,355.5,4.432e-05,3.945e-05,-10.99,5.44,34837.61,ok
2026-08-31T17:35:56.419208+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,611.1,3.792e-05,9.478e-06,-75.01,0.0,8695.41,ok
2026-08-31T17:49:01.197105+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,239.0,2.991e-05,3.07e-05,2.64,12.5,27192.66,ok
2026-08-31T17:49:01.197105+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,368.5,4.432e-05,4.347e-05,-1.92,5.44,38390.83,ok
2026-08-31T17:49:01.197105+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,624.1,3.792e-05,9.496e-06,-74.96,0.0,8712.84,ok
2026-08-31T17:59:03.422000+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,249.0,2.991e-05,3.07e-05,2.64,12.5,27192.66,ok
2026-08-31T17:59:03.422000+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,378.6,4.432e-05,4.292e-05,-3.16,5.44,37903.67,ok
2026-08-31T17:59:03.422000+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,634.2,3.792e-05,9.431e-06,-75.13,0.0,8652.29,ok
2026-08-31T18:09:05.698508+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,259.0,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T18:09:05.698508+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,388.6,4.432e-05,4.629e-05,4.44,5.44,40881.65,ok
2026-08-31T18:09:05.698508+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,644.2,3.792e-05,9.273e-06,-75.55,0.0,8508.26,ok
2026-08-31T18:19:07.948157+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,269.1,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T18:19:07.948157+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,398.7,4.432e-05,4.498e-05,1.49,5.44,39723.85,ok
2026-08-31T18:19:07.948157+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,654.2,3.792e-05,9.556e-06,-74.8,0.0,8767.89,ok
2026-08-31T18:29:26.815597+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,279.4,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T18:29:26.815597+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,2.9,5.607e-05,5.951e-05,6.14,6.14,54600.92,ok
2026-08-31T18:29:26.815597+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,2.3,4.194e-05,4.315e-05,2.89,2.89,37867.89,ok
2026-08-31T18:29:26.815597+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,409.0,4.432e-05,4.028e-05,-9.12,5.44,35568.81,ok
2026-08-31T18:29:26.815597+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,664.6,3.792e-05,1.018e-05,-73.15,0.0,9340.37,ok
2026-08-31T18:39:31.230046+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,289.5,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T18:39:31.230046+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,13.0,5.607e-05,6.082e-05,8.47,8.47,55804.59,ok
2026-08-31T18:39:31.230046+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,12.4,4.194e-05,4.895e-05,16.71,16.71,42958.72,ok
2026-08-31T18:39:31.230046+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,419.0,4.432e-05,4.028e-05,-9.12,5.44,35568.81,ok
2026-08-31T18:39:31.230046+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,674.6,3.792e-05,1.018e-05,-73.15,0.0,9345.87,ok
2026-08-31T18:49:46.081930+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,299.7,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T18:49:46.081930+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,23.2,5.607e-05,5.803e-05,3.5,8.47,53243.12,ok
2026-08-31T18:49:46.081930+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,22.6,4.194e-05,5.022e-05,19.74,19.74,44067.89,ok
2026-08-31T18:49:46.081930+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,429.3,4.432e-05,4.061e-05,-8.37,5.44,35863.3,ok
2026-08-31T18:49:46.081930+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,684.9,3.792e-05,1.021e-05,-73.07,0.0,9371.56,ok
2026-08-31T18:59:50.503954+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,309.8,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T18:59:50.503954+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,33.3,5.607e-05,5.967e-05,6.42,8.47,52805.5,ok
2026-08-31T18:59:50.503954+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,32.7,4.194e-05,5.281e-05,25.92,25.92,46343.12,ok
2026-08-31T18:59:50.503954+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,439.4,4.432e-05,3.975e-05,-10.31,5.44,35105.5,ok
2026-08-31T18:59:50.503954+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,695.0,3.792e-05,1.019e-05,-73.13,0.0,9357.8,ok
2026-08-31T19:11:05.707590+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,321.0,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T19:11:05.707590+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,44.5,5.607e-05,2.574e-05,-54.09,8.47,22781.65,ok
2026-08-31T19:11:05.707590+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,44.0,4.194e-05,5.067e-05,20.82,25.92,44462.39,ok
2026-08-31T19:11:05.707590+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,450.6,4.432e-05,3.896e-05,-12.09,5.44,34403.67,ok
2026-08-31T19:11:05.707590+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,706.2,3.792e-05,1.003e-05,-73.55,0.0,9204.59,ok
2026-08-31T19:21:10.124406+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,331.1,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T19:21:10.124406+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,54.6,5.607e-05,2.935e-05,-47.65,8.47,25977.98,ok
2026-08-31T19:21:10.124406+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,54.0,4.194e-05,4.806e-05,14.59,25.92,42177.06,ok
2026-08-31T19:21:10.124406+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,460.7,4.432e-05,3.538e-05,-20.17,5.44,31244.04,ok
2026-08-31T19:21:10.124406+00:00,E4Ap4icMLwKot8rkkTbq5JkS5kZxt5XCE3yfxbzYBjHx,BTC,2026-08-31T07:24:53.358573+00:00,716.3,3.792e-05,1.003e-05,-73.55,0.0,9204.59,ok
2026-08-31T19:32:10.443483+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,342.1,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T19:32:10.443483+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,65.6,5.607e-05,2.172e-06,-96.13,8.47,1922.94,ok
2026-08-31T19:32:10.443483+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,65.0,4.194e-05,4.352e-05,3.77,25.92,38195.41,ok
2026-08-31T19:32:10.443483+00:00,DLvpmv8R4oTbC1DixU5yHLbBcmnvfTckGF3XFzLTpump,APEWIF,2026-08-31T19:32:01.039425+00:00,0.2,8.433e-05,8.618e-05,2.19,2.19,76040.37,ok
2026-08-31T19:32:10.443483+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,471.7,4.432e-05,3.628e-05,-18.14,5.44,32038.53,ok
2026-08-31T19:32:32.269410+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,342.5,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T19:32:32.269410+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,66.0,5.607e-05,2.151e-06,-96.16,8.47,1903.67,ok
2026-08-31T19:32:32.269410+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,65.4,4.194e-05,4.375e-05,4.32,25.92,38396.33,ok
2026-08-31T19:32:32.269410+00:00,DLvpmv8R4oTbC1DixU5yHLbBcmnvfTckGF3XFzLTpump,APEWIF,2026-08-31T19:32:01.039425+00:00,0.5,8.433e-05,8.568e-05,1.6,2.19,75603.67,ok
2026-08-31T19:32:32.269410+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,472.1,4.432e-05,3.628e-05,-18.14,5.44,32038.53,ok
2026-08-31T19:42:36.715112+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,352.5,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T19:42:36.715112+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,76.0,5.607e-05,2.055e-06,-96.33,8.47,1819.27,ok
2026-08-31T19:42:36.715112+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,75.5,4.194e-05,4.528e-05,7.96,25.92,39735.78,ok
2026-08-31T19:42:36.715112+00:00,DLvpmv8R4oTbC1DixU5yHLbBcmnvfTckGF3XFzLTpump,APEWIF,2026-08-31T19:32:01.039425+00:00,10.6,8.433e-05,8.611e-05,2.11,2.19,75983.49,ok
2026-08-31T19:42:36.715112+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,482.1,4.432e-05,3.555e-05,-19.79,5.44,31398.17,ok
2026-08-31T19:52:41.171622+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,362.6,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T19:52:41.171622+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,86.1,5.607e-05,2.07e-06,-96.31,8.47,1832.11,ok
2026-08-31T19:52:41.171622+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,85.6,4.194e-05,4.521e-05,7.8,25.92,39677.98,ok
2026-08-31T19:52:41.171622+00:00,DLvpmv8R4oTbC1DixU5yHLbBcmnvfTckGF3XFzLTpump,APEWIF,2026-08-31T19:32:01.039425+00:00,20.7,8.433e-05,8.614e-05,2.15,2.19,76004.59,ok
2026-08-31T19:52:41.171622+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,492.2,4.432e-05,3.34e-05,-24.64,5.44,29500.0,ok
2026-08-31T20:02:45.622531+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,372.7,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T20:02:45.622531+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,96.2,5.607e-05,2.05e-06,-96.34,8.47,1814.68,ok
2026-08-31T20:02:45.622531+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,95.6,4.194e-05,4.094e-05,-2.38,25.92,35930.28,ok
2026-08-31T20:02:45.622531+00:00,DLvpmv8R4oTbC1DixU5yHLbBcmnvfTckGF3XFzLTpump,APEWIF,2026-08-31T19:32:01.039425+00:00,30.7,8.433e-05,8.641e-05,2.47,2.47,76245.87,ok
2026-08-31T20:02:45.622531+00:00,Dex3NbqbzcHBTH6UskmLaKKzYUhgeHAWNzYZSkjhpump,BAG,2026-08-31T11:40:28.331770+00:00,502.3,4.432e-05,3.329e-05,-24.89,5.44,29400.92,ok
2026-08-31T20:12:50.073962+00:00,5tEX68HUN1A6UhiPRbDvUB4SJx5MPA5JpJNa7dzYzXfd,VANCE,2026-08-31T13:50:03.841540+00:00,382.8,2.991e-05,3.067e-05,2.54,12.5,27164.22,ok
2026-08-31T20:12:50.073962+00:00,AKKkJLZ9cWGJsoiJvYjt1ps1rs5gyh5unoGUeTWspump,AWIF,2026-08-31T18:26:33.800231+00:00,106.3,5.607e-05,2.035e-06,-96.37,8.47,1801.83,ok
2026-08-31T20:12:50.073962+00:00,BhyRfVLDrxat2b1PwbTmaUaeph5JaEXw6hRC7jwXpump,PBJGUY,2026-08-31T18:27:07.722545+00:00,105.7,4.194e-05,4.15e-05,-1.05,25.92,36421.1,ok
